"Group" "sort" "x" "y"
178 107 120.58257500 23.555806225
178 108 120.58250296 23.555178224
178 109 120.58237118 23.554713839
178 110 120.58204764 23.554030570
178 111 120.58160562 23.553360630
178 112 120.58083991 23.552062009
178 113 120.58011836 23.550845392
178 114 120.57972095 23.550120975
178 115 120.57958914 23.549670235
178 116 120.57950119 23.549397038
178 117 120.57936930 23.548973593
178 118 120.57925343 23.548168048
178 119 120.57931464 23.547540406
178 120 120.57941321 23.546803681
178 121 120.57995169 23.545058192
178 122 120.58108350 23.542932156
178 123 120.58257089 23.540697881
178 124 120.58435277 23.538273999
178 125 120.58755681 23.535763996
178 126 120.58953709 23.534389197
178 127 120.59071829 23.533581282
178 128 120.59098767 23.533397026
178 129 120.59158338 23.532782646
178 130 120.59208837 23.532261817
178 131 120.59277489 23.532010704
178 132 120.59391973 23.531381417
178 133 120.59564119 23.530329707
178 134 120.59654145 23.529833710
178 135 120.59744585 23.529396587
178 136 120.59831033 23.529029697
178 137 120.60023792 23.528278536
178 138 120.60201950 23.527460546
178 139 120.60441624 23.526277772
178 140 120.60690719 23.524997862
178 141 120.60722327 23.524620283
178 142 120.60723527 23.524605941
179 0 120.63288762 23.614646505
179 1 120.63319765 23.615119814
179 2 120.63345692 23.615566230
179 3 120.63375303 23.616149904
179 4 120.63412262 23.617076676
179 5 120.63456598 23.618243670
179 6 120.63508360 23.619479422
179 7 120.63552699 23.620646412
179 8 120.63593306 23.621847607
179 9 120.63630155 23.623185882
179 10 120.63685246 23.624217698
179 11 120.63700496 23.624495672
179 12 120.63792022 23.625711152
179 13 120.63933369 23.627305866
179 14 120.64058261 23.629129184
179 15 120.64161998 23.630945321
179 16 120.64258439 23.632928786
179 17 120.64281671 23.633209523
179 18 120.64308721 23.633536332
179 19 120.64375991 23.634349267
179 20 120.64530120 23.636436528
179 21 120.64536533 23.636543771
179 22 120.64565585 23.637029621
179 23 120.64624709 23.638018370
179 24 120.64724205 23.639477332
179 25 120.64899430 23.641816426
179 26 120.65007659 23.643335706
179 27 120.65210678 23.645955317
179 28 120.65218917 23.645977836
179 29 120.65285476 23.646507875
179 30 120.65393099 23.647219683
179 31 120.65458453 23.647611312
179 32 120.65504564 23.647967040
179 33 120.65535237 23.648464303
179 34 120.65573611 23.648961738
179 35 120.65627150 23.649587400
179 36 120.65711855 23.650436811
179 37 120.65789501 23.651220867
179 38 120.65807128 23.651324547
179 39 120.65809624 23.651415081
179 40 120.65843692 23.651773956
179 41 120.65882788 23.652321696
179 42 120.65914070 23.652759959
179 43 120.65932738 23.653021491
179 44 120.65928340 23.652928112
179 45 120.66001179 23.653702937
179 46 120.66114098 23.654944115
179 47 120.66228538 23.656045014
179 48 120.66241388 23.656166836
179 49 120.66315081 23.657063386
179 50 120.66521202 23.659080152
179 51 120.66683153 23.660648512
179 52 120.66796128 23.661993402
179 53 120.66918716 23.662933953
179 54 120.67250821 23.665497173
179 55 120.67259940 23.665516020
179 56 120.67378104 23.666510758
179 57 120.67505284 23.667426160
179 58 120.67632450 23.668406747
179 59 120.67780885 23.669257376
179 60 120.67879853 23.669780991
179 61 120.67947934 23.670181168
179 62 120.68072586 23.670559834
179 63 120.68176422 23.670748256
179 64 120.68243899 23.670842286
179 65 120.68311557 23.671365054
179 66 120.68361033 23.671791732
179 67 120.68379732 23.671819925
179 68 120.68397864 23.672204547
179 69 120.68402142 23.672261059
179 70 120.68423255 23.672539926
179 71 120.68641771 23.674417627
179 72 120.68867761 23.676347616
179 73 120.69093828 23.678477675
179 74 120.69334500 23.680740729
179 75 120.69422326 23.682273292
179 76 120.69568875 23.685205545
179 77 120.69671708 23.687805172
179 78 120.69708932 23.689872556
179 79 120.69768597 23.693407000
179 80 120.69827839 23.695940838
179 81 120.69813834 23.697141982
179 82 120.69879864 23.698608175
179 83 120.69931353 23.700074805
179 84 120.69982829 23.701474611
179 85 120.69997674 23.702208120
179 86 120.70085522 23.703740643
179 87 120.70158492 23.704472925
179 88 120.70267809 23.705271187
179 89 120.70311758 23.706070717
179 90 120.70341289 23.707137522
179 91 120.70392345 23.707603354
179 92 120.70538200 23.708867692
179 93 120.70574885 23.709667347
179 94 120.70567977 23.710468069
179 95 120.70459605 23.711804762
179 96 120.70365638 23.712874261
179 97 120.70307995 23.713942915
179 98 120.70323144 23.715343547
179 99 120.70308978 23.716144398
179 100 120.70303073 23.716925723
179 101 120.70295473 23.717245893
179 102 120.70293954 23.717744500
179 103 120.70284040 23.718638427
179 104 120.70259529 23.719666191
180 0 121.32929098 23.310263201
180 1 121.32867591 23.307178572
180 2 121.32769529 23.303645841
180 3 121.32707075 23.301193856
180 4 121.32642395 23.299398539
180 5 121.32538345 23.297677709
180 6 121.32448192 23.296275658
180 7 121.32183519 23.292743391
180 8 121.32058755 23.291022952
180 9 121.31945669 23.289374056
180 10 121.31813097 23.287474277
180 11 121.31630186 23.285029468
180 12 121.31388126 23.282130385
180 13 121.30904017 23.276254315
180 14 121.30521238 23.271491031
180 15 121.30228441 23.267400050
180 16 121.30093199 23.265017258
180 17 121.29969141 23.262426814
180 18 121.29889987 23.259835505
180 19 121.29822326 23.258436670
180 20 121.29737841 23.257090006
180 21 121.29619524 23.255017986
180 22 121.29544450 23.253251003
180 23 121.29321521 23.249682799
180 24 121.29224072 23.248236976
180 25 121.29164351 23.247369503
180 26 121.29104611 23.246415169
180 27 121.29019825 23.245548155
180 28 121.28928612 23.244534848
180 29 121.28793012 23.243733686
180 30 121.28627074 23.242660700
180 31 121.28519359 23.241586641
180 32 121.28375504 23.239023354
180 33 121.28231496 23.235715119
180 34 121.28060316 23.230917481
180 35 121.27853237 23.225706602
180 36 121.27709247 23.222348648
180 37 121.27565088 23.218129865
180 38 121.27411848 23.213249056
180 39 121.27187047 23.208700551
180 40 121.26980170 23.204151702
180 41 121.26755333 23.199272044
180 42 121.26575675 23.196378096
180 43 121.26225885 23.193404200
180 44 121.26001622 23.191255868
180 45 121.25786081 23.187865789
180 46 121.25588584 23.185137557
180 47 121.25310501 23.182327825
180 48 121.25059273 23.179434843
180 49 121.24949710 23.177615610
180 50 121.24796886 23.174224392
180 51 121.24634815 23.169177870
180 52 121.24347429 23.164133270
180 53 121.24185774 23.161238751
180 54 121.23943105 23.155779523
180 55 121.23852917 23.151973389
180 56 121.23654742 23.144857996
180 57 121.23582485 23.141134343
180 58 121.23510247 23.137493455
180 59 121.23401968 23.132445974
180 60 121.23311757 23.128325262
180 61 121.23275474 23.125511546
180 62 121.23230299 23.123029048
180 63 121.22996928 23.118976632
180 64 121.22772464 23.114592960
180 65 121.22467314 23.109217136
180 66 121.22287582 23.104584434
180 67 121.22179600 23.100894306
180 68 121.22044857 23.097668069
180 69 121.21981672 23.094275278
180 70 121.21864673 23.090055505
180 71 121.21738496 23.084345939
180 72 121.21576716 23.079712890
180 73 121.21423763 23.074251975
180 74 121.21279991 23.070214608
180 75 121.21082707 23.067154659
180 76 121.20831863 23.064757574
180 77 121.20697328 23.062441701
180 78 121.20553802 23.059794842
180 79 121.20356674 23.057562524
180 80 121.20060928 23.053758749
180 81 121.19743809 23.050484930
180 82 121.19412366 23.047012565
180 83 121.19161635 23.044946296
180 84 121.19027404 23.044451278
180 85 121.18821369 23.042136095
180 86 121.18615175 23.038612399
180 87 121.18292365 23.032408172
180 88 121.18091587 23.029049886
180 89 121.17912453 23.026982591
180 90 121.17795847 23.024335159
180 91 121.17643089 23.018708278
180 92 121.17535138 23.013743071
180 93 121.17454064 23.009108650
180 94 121.17345916 23.002487953
180 95 121.17238022 22.997771034
180 96 121.17237622 22.994625639
180 97 121.17281873 22.991065887
180 98 121.17379753 22.987422772
180 99 121.17397369 22.985353234
180 100 121.17352298 22.982456646
180 101 121.17235501 22.977905359
180 102 121.17190656 22.976747012
180 103 121.17181266 22.973187836
180 104 121.17051734 22.966765976
180 105 121.16845000 22.957580267
180 106 121.16824327 22.956641337
