121.1476	22.7471	-43.8	15.7	0.7	0	0	0.1
121.0807	22.7646	-40.5	12.9	-2.9	0	0	0.1
121.4961	24.5748	6.1	9.2	1.9	0	0	0.2
121.3002	23.0752	-45.7	43.1	-0.1	0	0	0.1
121.4936	23.9652	-22.9	15.6	4.2	0	0	0.1
120.404 	23.3172	-8.5	3.6	-2.8	0	0	0.1
121.1645	24.9536	1.5	2.4	1.6	0	0	0
120.4982	24.1172	-0.8	1.9	-5	0	0	0
120.3735	23.8999	-1	1.8	-40.3	0	0	0.1
120.5815	23.8644	-1.7	1.9	-4.1	0	0	0
120.5495	23.5357	-12.4	5	-1.7	0	0	0
120.6643	23.5408	-19.5	4.5	4.7	0	0	0
120.6955	23.4741	-35.2	-6.5	-0.8	0.1	0.1	0.1
121.6375	25.1693	2.7	1.6	-1.1	0.3	0.3	0.8
120.5263	23.1868	-29.6	5.3	5.8	0	0	0.1
121.6376	25.1694	4.3	2.5	-1.4	0	0	0
120.8852	23.6075	-31	13.6	8.9	0	0	0
121.4409	23.812	-23.3	20.1	-4.3	0	0	0.1
121.3226	23.2787	-51	44.7	10.4	0.3	0.1	0.5
120.5043	22.6061	-51.4	-0.9	-3	0	0	0
120.6995	24.0419	-5.7	4.7	-3.3	0	0	0
120.3477	22.9192	-28.8	-8.3	-2.6	0.1	0.1	0.1
119.4808	23.5675	0	0.8	-1.6	0	0	0
121.0586	24.6746	-1.8	6.8	0	0	0	0.1
120.6326	23.1483	-37.7	3.3	9.3	0.2	0.2	0.4
121.0272	23.9238	-36.5	12.2	5.8	0.1	0	0.1
120.6994	24.0428	-7.4	2.6	-3	0	0	0
121.4007	25.1173	2.3	3.7	-2.6	0	0	0
121.3085	24.3523	-6.5	12.3	5.7	0	0	0
121.0415	23.1693	-34	12.6	12.3	0	0	0.1
120.3682	23.2052	-10.7	0.8	1.6	0	0	0.1
120.5916	23.0814	-37.7	1.6	7.3	0.1	0.1	0.3
121.1853	24.9084	0.8	4.9	0.6	0	0	0
120.3762	22.7635	-56.8	-9.1	1.8	0.1	0.1	0.2
121.6018	23.9035	-26.2	26.2	-10.2	0	0	0.1
121.7457	24.7461	12.2	-0.8	-8.9	0	0	0.1
120.4668	23.1236	-34	5.1	6.5	0.2	0.2	0.6
121.653 	24.6679	12.2	0.6	-2.9	0.2	0.2	0.5
121.5395	25.1789	2.9	3	-1.1	0	0	0.1
121.5607	25.1484	3.8	1.8	1.1	0	0	0.1
121.6049	25.1466	4.5	2	-1.2	0	0	0.1
121.5855	25.1876	1.6	0.7	1.4	0	0.1	0.2
121.5655	25.164	3.5	2.9	-2.2	0	0	0
121.5695	25.1811	1.6	0.6	-3.6	0.1	0.1	0.1
121.548 	25.1781	2.3	2.2	-3.1	0.1	0.1	0.1
121.5486	25.173	2.1	2.1	0.6	0.3	0.3	0.7
121.5795	25.1729	2.3	-2.4	-10.3	2.8	3.1	8.4
121.5894	25.1879	2.4	2.3	0.3	0.1	0	0.1
121.5741	25.1657	2.6	1.2	-0.1	0	0	0
121.7789	24.8617	4.9	2	0	0	0	0
120.5542	23.6261	-6.3	6	-1.1	0	0	0
120.086 	23.1466	0.6	-0.5	-6.1	0	0	0
120.2223	23.7392	-0.7	0.9	-24.7	0	0	0.1
121.3002	23.3214	-33.5	22.4	-3.2	0.1	0.1	0.3
121.3011	23.3409	-29.6	23.9	-10	0	0.1	0.2
120.7986	23.8839	-23.1	9.4	6.7	0	0	0
120.9591	23.4873	-36	8.7	3.9	0.1	0	0.1
120.194 	23.5462	-2.8	2.9	-19.9	0.4	0.4	1.3
121.2727	23.2782	-31.2	20.4	-11.2	0.1	0.1	0.2
120.2176	22.9433	-13.9	-0.5	2.4	0	0	0.1
